id,year,popularity
SOEXHZZ12AB018661D,2004,0
SOQVKQN12A8C13B95A,1997,10
SOVYOMR12AC468ABB9,2003,1
SOWOSLT12A8C13F193,2005,1
SOKZYGT12A8C139568,2005,10
SOXXWCZ12AB017D07C,2004,19
SOXKCIT12A8C13A881,1990,1
SOJFAFW12A8C142321,2019,35
SOIZXXS12AC468645B,1958,2
SOUYCPO12AAF3B3E0B,2008,0
SOMKWCF12A8C142BCD,1998,1
SOJZZHD12AB01821A2,2008,3
SOVSGKJ12A6D4F9925,2006,26
SONGTGF12AB017EC2C,2008,0
SONDOLZ12AB0187777,1993,2
SOTCPOF12AB01885FE,1997,13
SOERPNN12A58A7D057,2000,24
SOJRNQF12A8C134D57,2000,2
SOJXMRA12A58A7A875,1961,0
SOAPGDK12A6D4FAF5E,2006,2
SOFJWKK12AB01826CD,2004,9
SOPDILX12AF72AA3C2,2001,8
SODLRRT12AB0189535,2002,0
SOXXFEW12AB017F2A8,2008,0
SOWETWO12A6D4FA5F3,1995,47
SORZLRP12AB017D68D,2000,0
SOFGVWR12A8C141D19,2001,3
SOBKWDJ12A8C13B2F3,2005,14
SOLEYHO12AB0188A85,1997,1
SOQOTLQ12AB01868D0,2009,0
SOPEGZN12AB0181B3D,2004,0
SOBAYLL12A8C138AF9,1974,0
SOTCKKY12AB018A141,2010,0
SOBCOSW12A8C13D398,1993,17
SOOJPRH12A8C141995,1975,34
SOFNOQK12AB01840FC,2004,1
SOSLEMJ12A8C13F86B,2013,1
SOPEYWY12A8C13A9EC,2020,1
SOUIYTT12A8C137D45,1999,0
SOSOMQZ12AB0180900,1970,77
SOOBPLB12AB018ABBA,2004,0
SONPXHA12AB017D876,2005,0
SOKIXDM12A8C136E04,2004,0
SODQWRC12A8C13D19B,1970,36
SOKAYCT12AB018ACE9,2022,44
SOEZCYJ12A58A7C0D4,2005,1
SOEYJEP12AB01816D3,1971,0
SOGMGUW12A8C143F44,2011,14
SOSVTQX12A8C136D74,2009,0
SOHWDHV12A8C134426,1985,10
SOUOZQB12AB0186284,1995,6
SOLTRLC12A8C13E710,2022,51
SOAIGUM12A6D4F6FCB,2005,10
SOLCIZY12A6D4F6A61,1999,0
SODPTKR12AAFF43568,2009,0
SOWXYMX12AB017F190,2019,16
SOIKLHC12A6D4FA158,2000,27
SOWMUXA12AB01840EC,2005,11
SOHGDHJ12A8C13F54D,1991,7
SOZXPDN12AB018302E,1982,1
SOEYVKP12AB017B847,2015,26
SOWIXZS12A58A7AB35,1993,3
SOGACHN12AB0187ACA,2009,0
SOJHLKF12A8AE47D4C,2007,18
SOCRJDM12A8C139311,1998,2
SOXCVHC12AAFF429D7,1988,3
SOWNJYB12AB017D17B,2005,0
SOUXGBA12A8C14002E,2005,29
SOPGSMM12A8C139BF7,2010,15
SOHUJGR12AB01806C8,2000,14
SOZFVSE12A8C13C1C7,2000,0
SOLCIRZ12AB0182DA4,2003,0
SOPIBKO12AB0183ECD,1960,11
SOPNPLN12AC3DFA507,1961,0
SOFHDYS12AB0184708,2022,36
SOJFWTK12A813565DC,2018,0
SOBYGMR12A8C136231,1987,34
SOXXWIL12AB0182D64,2022,31
SOWJXCF12A8C13608D,1997,0
SOTQMEG12A58A7B8BC,2020,1
SOYQLYM12AB018C099,2005,2
SOGYXBI12AB0188309,2008,18
SOUTSFS12AB018A18A,2003,0
SOTWISY12A8C1431B6,2002,0
SOAXZLM12A6D4F7A95,1982,11
SOXBRRT12A6D4FADBE,1989,3
SOGVLDM12AB017F0A2,1998,2
SODYZLC12A6D4F7BD3,2008,9
SOCLFNX12A8C144A03,2008,17
SOQIBCH12A8C142CE5,2009,0
SOZKXKY12AB018039F,2002,4
SOAQVPX12AB017F938,2014,7
SOIWOPZ12A8C135EBA,1991,12
SOXFPBO12A8C13BBBF,2001,3
SOUOQFE12A8C13C240,2001,0
SOJFJVJ12A8C139F83,1974,10
SOITORD12A6D4F79D3,1995,24
SOJAWYZ12A67ADE3EC,2013,25
SOISIPQ12AB018C2AE,2008,0
SOKZLSY12A8C1320E1,2004,8
SOXIWIH12AB018000D,2009,0
SOBFRTX12AB018DE14,1956,0
SOGHWUG12A6D4FB3D3,1969,1
SOWRNJI12AB018C5C6,1976,35
SOAWDUW12AB0183A26,1993,1
SOTMIYY12AAA15FAF8,1989,6
SOASRYN12A8C139FA4,2016,1
SOVKUWM12AC9097662,2012,0
SOVSKKV12AB018AB65,2006,15
SOOPAKJ12AB018AE9F,2000,0
SOQQWKC12A8C1449FB,2005,28
SOEGBQC12AB0182B45,2006,1
SOQNNUY12A58A7CCEB,1998,7
SOMOMXN12AB018AB6B,2004,1
SOMSKEY12AC468E52C,2005,1
SOPVFIS12AB01815BD,2005,33
SOINJHA12A8C134C60,2015,1
SOWSNEN12A8AE479B6,2013,6
SOXMPLR12A8C134ED0,2012,30
SODUMDU12AC468A22B,2005,0
SOGVORW12A8C13C6E5,1992,22
SOUIJEE12A81C21173,2006,0
SOUEIEK12AAF3B50EE,2009,0
SOADTWR12A8C136DB5,2001,15
SOHESPW12AB0184D99,2007,15
SOLMOSX12AB01878CE,2009,0
SOROHXN12AB018704F,2005,0
SOCNJIB12A58A7899B,2008,0
SOHTPZM12A6D4F8716,1999,0
SOEGFSO12AB01846B9,2021,34
SOOACXX12AB017C8E6,1960,0
SONBXKE12A81C209B1,2018,43
SOIJEWM12A67ADA08D,2006,56
SOQKZSN12A58A7BB72,2008,0
SOYFZYP12A8C1367D5,1999,3
SOMSXGC12A6D4F962D,1995,5
SOEIYJP12A8C143639,2019,2
SOEVJRN12A8C135403,1996,35
SOKSUYL12A6D4F8B74,1978,31
SOFTSMC12AB017C6BD,2011,0
SOKTRGB12CF533CFBD,2007,3
SOWBVJL12A8AE4720C,2004,1
SOEFQLO12A8C1362CE,1987,0
SOLPWYZ12A8C1335B0,2011,5
SOBSEXG12AB0180DD4,1991,2
SOMEKAE12AB0181461,2008,0
SOYDTFR12AB017CADA,2008,21
SOLKCPC12AB018297F,1995,23
SOXLNHY12AC4688B63,2003,0
SOHLICT12A8C13C8C7,2008,0
SOUIWLO12AB017CBC2,2020,8
SOENUXD12A8C139297,2007,5
SOQMIMZ12AB018B499,2007,0
SOBSOLH12A58A7E673,2001,0
SOPAWDU12A58A7CD4D,2019,7
SOJMZOQ12AB017ECA5,2019,0
SOLNCHC12A6D4FA7AD,2001,0
SOALLVR12A8C138417,2007,0
SOIRBSI12A58A7A859,2021,50
SOVEBOC12CF530D548,1976,20
SOPGPJM12AB0186FFA,1990,13
SOSORMU12AAA15E6F2,2009,48
SOBWLUW12AC468F17D,2008,4
SOLIZTL12A8C13A809,2008,9
SOQAJMX12A8C131F1D,2021,14
SOTUHSG12A8AE474EA,2004,1
SOYACST12AB0182EDE,2009,31
SOIXWTG12AB01875CC,1993,8
SOIJROX12AB0186787,0,0
SOHAJBB12A8C145F43,2005,2
SOKDGEX12A6D4F6537,2006,26
SOTCYJJ12A8AE48915,1999,10
SOWSEKT12AB0187166,2005,0
SOCYTYU12A8C13EA94,2021,33
SOEOYVV12AB018E429,2014,16
SOOYXSC12A8AE47FDF,1994,3
SORUKWD12AB018C0CE,2005,0
SOUDJJH12A8AE4729A,2017,17
SOUVSFU12A8C139963,2008,0
SOQOHSQ12A6D4F80D5,1989,15
SODTEEH12A8C133B01,2000,3
SOJEOUG12AB018A5D5,1997,19
SONRFCO12AC3DF6AFB,2016,0
SOHCAJI12AB017EF9A,2004,0
SOMNYHU12A8C142FB5,2006,0
SOUHUYT12A67021546,2004,2
SOXCDGN12A8C140A48,2008,19
SOJQOCV12AB0183CEA,1983,4
SOQZLAF12A8AE48030,2007,40
SOPNKLV12AB018B51E,2007,8
SOQHUQW12AB0189F4A,2009,0
SOCVPCD12AB018E260,2021,43
SOGOPDF12A8C1356A9,2008,1
SOZXZIL12AB0189931,2001,5
SOMUWHH12AB0188A46,2008,0
SOFHNRX12AC3DF678C,2006,0
SODPOTV12AB0187285,2006,0
SOJONVF12AB01866C3,1997,10
SOGYLEI12AC4689F43,1987,16
SOILEMF12CF530E512,2016,27
SODWQBY12A8C13CAF3,2002,10
SOQANLU12A8C142FEF,1998,1
SOHDIVC12A6D4F8DA7,2004,5
SOXIQTE12AC468D65F,2009,0
SOSHOMP12A8C144BB1,2018,6
SOANMOG12A8C13CDFA,2021,6
SOJBGIS12AB017E349,2003,0
SOWFTVP12AB0189B74,2018,6
SOTVHNP12A8C1376BF,2002,6
SOFKJOV12A81C21C38,2007,0
SOASBOZ12AB018DC23,0,0
SOKAGKK12A58A7FE14,2008,1
SOMYDMS12AB017C4B8,2008,0
SOTMRFA12AB0181590,1967,0
SOPHWSQ12A8C133AE4,2012,19
SOTKSYF12A6D4F6AB4,1997,29
SOUYDOZ12A8C131C66,1999,0
SOBSBCL12A8C136909,0,0
SOCTARC12A8C134D12,1986,6
SOAKUXB12AB018230A,1993,0
SOVQGSX12AB0188818,1966,2
SOYJFWA12A58A76CC3,1975,1
SOMZLIQ12A8C13BA38,2001,1
SOISNCS12A58A78F33,0,0
SORXBMW12A6310E268,2003,2
SOPWDVC12AB0185A86,2004,46
SOFAECD12AC9097B7B,2008,0
SOMYIFM12AAF3B5E69,2006,19
SOIAOMF12A8C134A44,0,0
SOUJALE12A8C130DF5,1999,54
SOLBDUG12AB0183A49,1986,16
SOJXOVT12AB018581C,2002,0
SOSZHRE12AB018BB5F,2000,17
SOEVIQU12A8C134A62,2003,0
SOLBPPU12AB0187DD7,2018,1
SOONKTB12AC3DFA982,1993,17
SOLHRRP12A6D4F4A3B,1996,24
SOEDYLR12A8C1385E3,2000,5
SOLSCUE12AB017D8AC,2014,10
SOZJZQG12AB01828BD,2007,1
SOFVEWB12AC4689917,2000,15
SOWCGPY12AB018F709,2009,1
SOXDYYS12AB0180A12,1966,16
SOVSGNS12AB0189315,1995,5
SOBCVXS12A5892055C,2000,0
SOWTJTU12AB0183CBB,2000,3
SOEBCBI12AF72A154F,1975,8
SOIOBNP12A58A7B61B,1975,1
SONUULR12A8C137C3E,2005,0
SOELNXC12A58A7AFD5,2006,0
SOWWHEW12A81C21D9D,1972,12
SOXDVKB12A8AE45E73,2014,0
SORJCOX12AB018490D,2010,0
SOLTZTZ12A58A7A84F,2006,0
SOCLRZA12A81C22F81,1987,3
SOAJTFZ12AB0186524,2001,3
SOILGNH12A8C14537E,2009,0
SOIYAIE12A58A7CEE2,2016,7
SOKMXBB12A67AD85BC,0,0
SOHFBGI12AB01831E1,2009,9
SOTQGSB12AB01894AE,2009,1
SOMOMNY12A8C14549F,1997,0
SODKRYJ12AC468A00F,2006,1
SOUCLTK12A8C141490,1991,1
SOKKHGP12A8C13768C,1991,80
SOFVXXK12A8C135404,2015,6
SOEFIPZ12AB01836DE,2001,0
SOBYVWD12AB0185ACD,2007,0
SOSLDZO12AB0186A26,1998,3
SOGKLVR12A6BD550C7,1964,13
SOKHSHK12AB017BBDC,1974,38
SOXPCVS12A8AE4892F,2017,13
SOGQNAM12A6D4F895E,2014,30
SOEYQZU12AB018DDB3,2020,28
SOJEYRE12A6D4F7610,2005,1
SOCRVUE12A8C13F949,2000,0
SOWMWMK12A6BD4F3AC,2005,0
SORYEAW12AB0184D51,2010,2
SORNNLK12A8C1351A6,2015,47
SOSIXKT12A8C13FC8C,2004,7
SOPLCEU12AB018795B,2005,1
SOUYILL12A8C139933,1994,1
SOOMISZ12A58A7CAF1,2001,36
SOKNKAU12A58A7A70B,1973,1
SOYRIEN12AB0184D7B,2000,0
SOKQAEZ12A8C133D8F,1997,0
SOBSNOJ12A58A79522,2004,0
SOGLEIQ12A6D4F856D,2003,2
SOJMOQU12AC468B167,2003,19
SONUVBF12AB017CFDC,2007,0
SONQTZF12AB0181781,1971,6
SOBNCWM12AC4689D40,2000,0
SOMYNRK12AB018A4CD,2010,0
SOCGBAY12AB017C78E,2007,2
SOZIVOA12A6D4FA4BD,1999,10
SOMUBQM12A8C13ABC0,1981,14
SOIJTGT12AB017D995,2018,12
SONSSFN12A58A7C412,2003,1
SORZHJO12A8C1338F3,2000,4
SODIWEO12AB018479E,2022,21
SOAFHVT12A8C141A9F,1993,7
SOQDQTD12A8C145BE5,1995,4
SOQMRDA12AB018A86C,2020,0
SOOQCSS12AB0182A99,2009,15
SORGLXE12A8C1355FF,1993,0
SOSWZAS12A8C143F3E,1990,0
SOBFWIT12A8AE4795E,2001,1
SOABDSJ12A6D4F9065,2017,23
SOOYWKG12AB018AFB5,2003,4
SOOTWLE12AB018E20A,1980,0
SOBIOBC12A8C14074B,1999,2
SOJIWWF12AB018404F,2008,0
SOHYDLL12AB0187493,2003,13
SOJYNKH12A8C13A0D6,2007,18
SOXQTLK12AB018A1D9,2006,0
SOYDYJV12A8C13B5CC,2014,10
SOYIUJK12A8AE46346,1997,18
SONUSEX12AB0180235,2008,0
SOPGSBP12A6701F741,1991,24
SOPHADT12A8C14245D,2018,68
SODSJMD12A58A79533,1995,15
SOEPOUR12A58A7839C,2010,0
SOTRCOC12A6D4F868C,1994,18
SOOCPZM12A8C1379F0,2003,0
SOLQIRG12A8AE47400,2012,2
SOMBYVD12AB01884BE,2000,6
SOFKBNW12A8C13E536,2006,2
SOJEUHQ12A6D4FC92D,2007,0
SOFKRIR12AB017CFE4,2011,23
SOZFJWK12AB01852DC,1998,0
SOFNMLB12AB0183FF8,1999,35
SOOJGLP12A58A78410,1999,1
SOJRKRL12AB018C221,2020,22
SOSVJKU12A8C142FFE,2006,0
SOVLSST12AB01838C2,2009,1
SOFJBSA12A8C130F97,2004,34
SOYEKDZ12A58A7EA4F,1974,27
SOQBIEB12AB0187D27,1986,1
SOFTAZM12A8C141CD9,2004,25
SOLBAJZ12AB01840B0,2016,14
SOTJXRK12AAF3B264E,2008,5
SOKFBHX12A8AE466DB,2018,1
SOOAHQO12A6D4FA507,1941,5
SOGAKLF12A67AD9390,2010,0
SONIMPI12AB0186C14,1977,3
SODVRDV12A8C14005C,2005,0
SOSXOTX12A8C13790F,1983,12
SOKKIXX12AB01864E7,1993,10
SOBXDBA12AB0187E5C,2010,1
SOROADL12A58A7C995,1990,3
SOFEXUF12AB01877C6,1999,2
SOZONJS12A58A7920D,1968,1
SOUWDRW12A6BD4F950,2006,8
SOBDPQZ12AB0188E92,2006,1
SOAEWDR12A8C13D286,1991,3
SOATRAN12AC3DF9F6B,2010,0
SOLZGRF12AB018824F,1998,3
SOSEQWD12A81C21F43,1990,3
SORFRSB12A8C13DB7F,2009,9
SOFGSDC12A8C140592,2008,1
SOUOVZX12AB018A15C,2000,0
SOTQKLJ12AF72A9260,2007,0
SOVEHDZ12AB017E78F,2009,0
SOUHLWG12AB0184414,2019,14
SOHBSTB12A6D4FAE27,1964,2
SOFUCJI12A8C142A03,2000,2
SOYWSDZ12AB01812FE,2021,16
SOZLTVI12A6D4F77B8,2001,2
SOOHXAA12AB018A1D2,1958,29
SOFVXSY12A6D4F8571,2003,1
SOQBKRM12A8C13E97C,2002,31
SOBCQXN12AB01889DB,1962,2
SONSHOY12A8C13E81D,2013,0
SOGHJQO12AB0185566,1994,0
SONFFRT12AB0188599,2009,0
SORHVYD12A8C138C56,2008,0
SOEOVBX12AB0189E1C,2010,0
SOWAXWW12A8C139F60,1998,0
SORJLST12AB017F540,2008,6
SOOVRAK12AB017CB42,2009,0
SOITNRQ12AB01884D3,2006,12
SOFIORO12A6701E97A,1992,63
SOILLHT12AB0186215,1998,35
SOWOAZS12A8C14159D,2007,23
SOYPMAY12A6D4F84A5,2001,1
SODOKFV12A58A7B924,2021,28
SOKWJCX12AB018542C,2007,0
SOOGOAQ12A8AE48C0F,2007,39
SOIFOJR12AB018C940,2002,0
SOZLOKC12A8AE46C5C,2002,0
SOYNIGU12AB018A341,2003,1
SOPQIRY12AB01824FE,2003,1
SOPHSZY12A8C1332D8,1984,0
SOPAHSW12AB0186F88,2016,19
SOYFJKG12A6D4FACC3,2004,0
SOOLXVK12AB018ADBD,1981,0
SOOTRCK12AC468DCA4,2010,3
SOUZMCR12AB018553E,1995,0
SONLCCI12A8C140225,2003,4
SOAGEPT12A8C137139,2004,12
SOWGRLK12AB0182D6F,1978,3
SOPVTMB12AB0189152,2009,16
SODTZIR12A8C13025B,2003,15
SOUHACE12A8C140623,2007,0
SOGCPID12A8C139F54,2004,7
SOSUZKN12AB0182AED,2006,0
SOENDEG12AB01887F5,2009,7
SOVXXAI12AB0186C66,2009,0
SOURQCZ12AC468CA6C,2010,1
SOKSINK12A8C13CB9B,2019,1
SOSXRMA12A8C142E43,2008,9
SOTXLGG12AB01870EB,1968,16
SOOGNYW12AB0184EB6,1974,0
SOCVHTO12A8C1354C6,1997,0
SOSACTG12A8C144B2B,1999,15
SOAPICM12A81C228EB,1999,0
SOVCJCE12A8A9D59F4,1994,0
SOTMILP12A8C13D2CC,2007,0
SODPCGN12A8C13A4AF,2000,21
SOUYCQF12A58A7DCD4,2006,11
SOBWJDG12AB0182BA7,2000,0
SOWXUHS12AB01888EE,2010,0
SOOXGGZ12AF72A0E9B,2006,34
SOVMWGE12AB0181459,2008,0
SODBYFM12A8C13F6BA,1999,0
SOZWKVV12A58A7AB8D,2015,6
SOAGTVP12AB0189926,2001,4
SOYBAZI12A8C138866,2008,0
SOFJVQM12AB018D52A,1990,12
SONNXNM12A8C135EC1,2019,8
SOESGIR12A8AE4855D,2005,0
SOIUELB12A8C13C831,2004,0
SOKQNQT12A8C134DFC,1963,5
SOVGYIG12AB0181967,2009,0
SOQCTJN12A8151DD96,2006,0
SOHOIUZ12AC4687424,2003,6
SOLCQTH12AC468C57C,2006,0
SOWLWCO12AB018B0AA,2010,0
SOPNFOE12A8AE48AC9,2004,7
SOFJPIM12A8C13B6E7,2020,2
SOVHCTD12AC9E154F7,2021,27
SOHZXJH12A6D4F3B87,1988,6
SOGFMCG12AC468E4F1,2010,0
SOVCQXW12AB017E43D,2019,13
SOKTGAA12AB01891A8,2000,0
SOUQZLK12AC468B143,2008,10
SOFSJFF12AB018432C,2004,2
SOFKVBE12A58A77159,1999,0
SOHHJZW12A8C141B19,2020,1
SOOZMNA12AB018470F,2004,2
SOMVECE12A8C131335,2002,14
SOKLZTC12A8C141362,1997,0
SOHYWWR12A6D4FBED8,1984,32
SOCBUYU12A8C13D518,1994,14
SOZPIND12A8C1364ED,1996,25
SODQFWL12A8C140F11,2004,0
SOEYNCP12AB01877BD,0,0
SOMFKGH12AB018A4CF,2009,0
SOANBYB12A58A7F0C5,1981,0
SOZFGBU12A8C138C3F,1996,4
SOFTBCN12A8C13AAC1,2008,1
SORATFS12AAFF4074B,1980,14
SOKJPZX12A8AE45D50,2003,3
SOQSEBZ12AB017E984,1965,11
SOHWAHE12A8C13DDD1,2007,0
SODPLFO12A58A79F84,2001,2
SOQZDKB12A58A78F4A,2018,30
SOCJLPU12AB01890F6,1996,0
SOCDRTL12AB017E541,2007,3
SOWIGGR12A6D4F6CC4,1989,35
SOECCRJ12AB017F089,2006,0
SOKERIO12AB018A550,2007,19
SOKRHQK12AB018CCC0,2012,1
SODESIY12A6701FD88,2021,24
SOKFNCF12A8C13CC7B,2021,72
SOIKTRT12A8C13999E,2005,0
SOWGJJK12A58A7DB2C,2007,12
SOQIMOE12A58A7A85E,2000,0
SOCZJFC12A6D4F7C3F,1991,0
SOIEAMX12A8C137AED,2019,69
SOTVLSG12AB0183BF4,2004,0
SOXNKKP12AB017B31F,2007,3
SOGDEPN12AB018C5C0,2008,0
SOJBGIF12A58A7DA69,1995,0
SOEXTIX12A8AE4946D,1979,7
SOJHKJY12AC468ED14,2005,0
SOAOFMX12A8C1421AD,2009,0
SOJRLPO12A58A7BDBD,2002,0
SOCMUVE12A8AE47257,2008,1
SOAGASM12A8C13DEBF,2010,0
SOYOMGJ12A58A7A668,2018,26
SOFOCIL12AB01842E9,2009,0
SOOSHFN12A8C14371B,2015,16
SOZRLED12AC9070F7D,2010,1
SOACQYL12AB018B92A,2018,0
SOHGOFL12AB017C569,2008,0
SOGLETQ12AB0186E93,1997,0
SOVPWRB12A6D4FB0C3,2005,0
SOGTRVF12A8C1363B5,1994,11
SOSCJED12AB018B692,2016,0
SONYQUL12AB0188C4D,2009,0
SOIFHON12AB0185C5F,2020,22
SOSBWPG12A8C135B62,2009,0
SOBZZEQ12AB018802D,1994,67
SOLLFHP12A58A77467,2009,0
SOHXHIA12AC9072E10,2012,0
SOLQGKC12AB0187983,2006,8
SODWAMH12AAF3B385E,1968,0
SOCQUSZ12A8C1421AE,2020,2
SOXLBKT12A8C14285E,2008,1
SOIQITW12AB018827D,1994,12
SOEOKUY12AB0186AF6,1997,0
SOKYRWT12AB01815B9,2007,2
SOYRWCZ12A58A7F91B,2006,6
SOXOPDV12A8C133674,2014,44
SOWBHUE12AB0180BDF,2008,0
SOCJBTQ12A6D4FA539,1961,0
SOFLELE12A8C13B2B4,2006,0
SOOEERU12AAA15E794,1988,1
SONEFMV12AC3DF6DB7,2012,18
SOAPYOS12A8C133890,2004,17
SOXSPET12AB0183111,2009,0
SOTCFVP12A8C13636A,1993,7
SOLWALE12A8C13F621,2003,7
SODERUM12AAA15D6D3,1956,0
SOPCERW12AB018A2B5,2010,2
SOLMECR12AB018B776,2000,0
SOTZRZI12AB0188F32,2009,1
SOMTYGS12AB017F66E,1982,0
SOITUZS12A8C13A99C,1984,18
SOOERNA12A8C136691,1999,50
SOSAQJT12A6D4F69EC,1999,1
SOYWNKL12A58A7A694,2006,0
SOOGUFF12A8C142BC7,2004,1
SONAEJC12A8AE45BB4,2001,46
SOXKUPF12A8C13FA8B,1992,0
SOSWHER12A81C21BFF,1983,0
SOMCBPS12A8BED74BF,2009,2
SOGPIPI12A8C135F47,1997,0
SORMORE12A8C133DCA,1979,15
SOAVGKZ12A81C1FD16,2001,27
SOGPMDO12A58A7E070,1986,1
SOPMGXS12A8C133199,2006,0
SOLWMEJ12AC961829F,2021,17
SOLPAYF12A58A7F024,2011,2
SOCHDNX12A67ADA90D,2021,0
SOXJKNO12A81C1FE08,1988,18
SOCGXWX12A6D4F98AA,2008,21
SOYWXNN12AB018AC20,2007,0
SOAWTJD12A6D4F4BB4,2005,0
SODCVNW12AB0183A41,1998,0
SOTIDVB12A58A7E5C7,1992,10
SOFZBJR12A8C13C45D,1984,0
SOUHAOJ12AB0187C31,2022,10
SOYUJBX12A81C23080,1996,0
SOGYGFM12A58A77D96,2002,17
SOMMFDF12A58A7DB85,1999,0
SOFVRHN12A8C134119,2008,0
SOHHDMY12A8C136E9A,1997,14
SODTRYX12AC4689826,1992,6
SONUMRQ12AB017E917,2004,5
SOHGLKT12A8C13AF29,1999,18
SOUDHLD12AB0189DF7,2021,19
SOOIHII12A8C13D898,2008,14
SOXRBMB12A6D4F499C,2000,8
SORHXRB12AB017A14B,2004,0
SOKSRNK12A8C133138,2007,0
SOVXWKR12AB018B22A,2001,26
SOYQZUC12AB01839DC,2006,8
SOKKIPX12AB018E692,2013,12
SOOHHWU12A8C13EAF1,2002,0
SONZANZ12A8C136AC8,2016,1
SOZXGZD12A6D4F964A,2007,32
SOBHMPJ12AB01899FE,2008,2
SOVYHHG12A8C1399B3,2004,14
SONNTQH12AB018C2D8,2006,13
SODTNTM12A6D4F98CB,1969,3
SOKSXUB12A6D4F80DB,1990,10
SOGIRYF12A670215E3,2004,18
SOMYGJH12A8C14114C,1983,0
SOYOFWM12AB018DD7D,2000,0
SOBLMKC12AB018974F,2002,8
SOHMKHQ12A8C139C40,1958,0
SOIEMZS12A670216C9,1980,11
SOZQDCY12A58A7D5CD,1995,1
SOEGXRQ12A8C141170,2010,0
SOOYURE12AB0186349,2022,33
SOBWZPF12A8C1414CC,2003,7
SOBBWSO12A8C13C787,1974,20
SOOZYMQ12AB018E589,2010,0
SOZAQVA12AB0183627,2010,0
SOTEWEI12AB017FC0C,2014,5
SORGJJW12A8C134D65,2011,2
SOHWGUM12AB0186B87,2007,2
SOLWVEA12A8C143C45,2009,0
SOBUFKH12A8C13BE9F,2015,16
SOEBGQK12AB01879F4,1987,0
SOYQHTY12AC95F048D,2010,0
SOEZPZF12AC468E07F,2007,0
SOPOKGS12AB01823C0,2019,71
SOBFXZB12A8C1357BB,2005,31
SOQQUFP12AB0189123,2009,0
SOPTWAH12AB017F9CE,2003,2
SOWIHGX12AB017D6EA,1991,6
SOEURME12AC3DF81F5,2020,38
SOSNABG12A6D4F7521,2006,2
SOEHBWL12A6D4F95D1,1989,9
SOJDOWV12A58A77C06,1996,43
SOIZNGJ12AC4689C61,2007,1
SOEVOMG12AC4688558,1991,0
SOMYRRN12A3F1EA18C,1991,0
SOELHME12A8C145C19,2009,0
SORYPZH12AB0186EDE,1993,6
SOJBPQJ12A8AE4738C,2008,6
SOWVZEP12A6D4F7441,1997,28
SOTINEI12A6D4FB826,2000,1
SOZZEXN12AB0184E54,1993,0
SOKFHZG12AB0183FE5,2001,7
SOYXIXE12AB018388E,2011,6
SOKAQXL12AB0183208,2003,0
SOHMNPP12A58A7AE4B,2005,0
SOIFUXC12AB0182A9B,2008,0
SOHCWLZ12AB018781C,1984,3
SOCJHKC12AB0188F03,1962,29
SOINKBE12AB018770B,2010,0
SOQSXAT12A6D4F5760,2007,2
SOKHRWE12A6D4F6BE7,2021,7
SOMLRBT12AB0186071,2008,0
SOEWIDM12AB0188F52,2018,0
SOHDSWD12A58A7AB28,1993,1
SOVYHTV12A6D4F8988,2006,5
SOPSELZ12AB0189D0E,2000,12
SOATIOJ12A8C14469B,2000,2
SOMSQTD12A8C136ADC,1991,22
SOGBQDZ12A8C135533,2003,48
SOAGYDL12AB0183518,2003,11
SOGQVBK12A8C13D09F,2005,28
SOOQKAN12AB01846F9,2012,28
SOPRODS12AB0187E92,2002,13
SOUTLPX12A8C133854,2015,60
SOENOKK12AB018642B,1962,0
SOMXGZH12A8C138775,2007,0
SOUIRNB12AB0181C46,1995,0
SOSYXIB12AB017D41D,2008,0
SOHBIHW12AB0187243,2006,4
SOSXESK12AB0180414,2009,11
SOHGCRX12AB0186D9B,1998,0
SOYXXDD12AB0182A10,2017,0
SOXJJSN12AB018746F,2004,1
SOCTDQP12AB018C367,2007,1
SOCUAPA12A8C13FE6B,1990,6
SOQQIIL12AB017B6C2,2007,0
SOLFNXJ12A58A79CD9,1993,14
SOFQLHB12A58A77520,1989,0
SOEMNZS12AC4686BF8,2010,5
SOMRYZP12AB01819CA,1983,4
SOKWKUQ12AB01868D8,1995,36
SOMTHWO12A58A78109,2006,6
SOAZEHG12AB017F482,1998,19
SOKVWHI12AB018B0AA,1996,6
SOVGXVD12A58A7D23B,2009,41
SORLCKK12A58A7BAB4,1991,3
SOBRJMH12AB018B853,2008,0
SOHKXRA12AB017CB5C,2001,12
SOYWFOK12AB0187CC0,1997,0
SONFKHD12A6D4F8ED6,2019,0
SOUDGKB12A8C13EDA8,2007,31
SOCYGKJ12A6D4F719F,1990,7
SOXVRHB12A8C13F14B,2012,78
SOPVSUN12AC4689EB1,2010,0
SOPQASR12A8C13FF05,1994,5
SOBNWKP12AB017D280,2015,18
SORNKYO12A58A76A1C,2017,4
SOZPJMN12A81C1FA0D,1995,0
SOPPMRZ12A8C132DAC,1960,8
SOIQQYQ12A6D4F4AB7,2011,13
SOYWRWP12AB01845EE,1992,29
SOCTUNO12A8C14050A,2005,13
SOQEBKX12A8C140A0F,1985,23
SOULUPQ12A67ADF8BC,2004,0
SONZLMF12A58A7A6E2,2019,60
SOFDOQF12A67ADD049,1991,11
SOZXRRC12AB017D5C4,1960,11
SOGPTDY12AB01890BE,2009,0
SOSRWWL12A6D4FBBB6,2005,1
SOIRJHK12A67020A7B,2005,33
SORWPOH12A6D4FBC6C,1983,0
SOPUPKV12A6D4FD6FD,2007,0
SOSZPEW12AB018287A,1999,22
